TimeMillis,Svid,Cn0DbHz,ConstellationType,ElevationDegrees,AzimuthDegrees,UsedInFix
1755507934536,1,39.5,5,45.0,81.0,false
1755507934536,194,32.4,4,39.0,77.0,true
1755507934536,195,31.7,4,44.0,147.0,true
1755507934536,128,36.1,2,0.0,0.0,false
1755507934536,129,36.9,2,0.0,0.0,false
1755507934536,12,28.0,6,33.0,284.0,true
1755507934536,21,22.4,6,37.0,50.0,true
1755507934536,23,37.0,6,73.0,146.0,true
1755507934536,26,37.6,6,19.0,156.0,true
1755507934536,29,22.0,6,12.0,53.0,true
1755507934536,33,23.6,6,52.0,205.0,true
1755507935499,10,32.7,1,67.0,18.0,true
1755507935499,16,21.2,1,21.0,209.0,true
1755507935499,18,34.3,1,23.0,158.0,true
1755507935499,23,35.9,1,52.0,122.0,true
1755507935499,26,23.0,1,59.0,212.0,true
1755507935499,28,25.3,1,32.0,336.0,true
1755507935499,29,25.6,1,13.0,106.0,true
1755507935499,31,27.5,1,37.0,299.0,true
1755507935499,32,29.9,1,18.0,8.0,true
1755507935499,13,34.1,3,75.0,271.0,true
1755507935499,24,27.9,3,25.0,219.0,true
1755507935499,23,20.2,3,9.0,160.0,false
1755507935499,8,37.8,3,16.0,102.0,true
1755507935499,16,26.0,5,37.0,345.0,true
1755507935499,9,29.7,5,46.0,323.0,true
1755507935499,7,24.9,5,46.0,164.0,true
1755507935499,6,20.5,5,40.0,340.0,true
1755507935499,4,38.0,5,28.0,85.0,true
1755507935499,3,33.7,5,80.0,26.0,true
1755507935499,2,27.4,5,60.0,291.0,true
1755507935499,1,39.3,5,45.0,81.0,false
1755507935499,194,31.0,4,39.0,77.0,true
1755507935499,195,31.2,4,44.0,147.0,true
1755507935499,128,35.9,2,0.0,0.0,false
1755507935499,129,37.0,2,0.0,0.0,false
1755507935499,12,27.7,6,33.0,284.0,true
1755507935499,21,22.8,6,37.0,50.0,true
1755507935499,23,36.7,6,73.0,146.0,true
1755507935499,26,37.6,6,19.0,156.0,true
1755507935499,29,22.0,6,12.0,53.0,true
1755507935499,33,22.1,6,52.0,205.0,true
1755507936499,10,33.3,1,67.0,18.0,true
1755507936499,16,21.2,1,21.0,209.0,true
1755507936499,18,34.0,1,23.0,158.0,true
1755507936499,23,34.8,1,52.0,122.0,true
1755507936499,26,23.9,1,59.0,212.0,true
1755507936499,28,24.9,1,32.0,336.0,true
1755507936499,29,26.8,1,13.0,106.0,true
1755507936499,31,25.9,1,37.0,299.0,true
1755507936499,32,30.2,1,18.0,8.0,true
1755507936499,13,33.9,3,75.0,271.0,true
1755507936499,24,27.1,3,25.0,219.0,true
1755507936499,23,20.2,3,9.0,160.0,false
1755507936499,8,37.5,3,16.0,102.0,true
1755507936499,16,26.2,5,37.0,345.0,true
1755507936499,9,29.2,5,46.0,323.0,true
1755507936499,7,24.4,5,46.0,164.0,true
1755507936499,6,20.5,5,40.0,340.0,true
1755507936499,4,37.8,5,28.0,85.0,true
1755507936499,3,34.0,5,80.0,26.0,true
1755507936499,2,26.9,5,60.0,291.0,true
1755507936499,1,39.4,5,45.0,81.0,false
1755507936499,194,31.2,4,39.0,77.0,true
1755507936499,195,31.4,4,44.0,147.0,true
1755507936499,128,36.0,2,0.0,0.0,false
1755507936499,129,37.1,2,0.0,0.0,false
1755507936499,12,25.9,6,33.0,284.0,true
1755507936499,21,22.4,6,37.0,50.0,true
1755507936499,23,37.2,6,73.0,146.0,true
1755507936499,26,38.4,6,19.0,156.0,true
1755507936499,29,20.4,6,12.0,53.0,true
1755507936499,33,23.9,6,52.0,205.0,true
1755507937503,10,33.1,1,67.0,18.0,true
1755507937503,18,34.0,1,23.0,158.0,true
1755507937503,23,34.9,1,52.0,122.0,true
1755507937503,26,22.9,1,59.0,212.0,true
1755507937503,28,26.0,1,32.0,336.0,true
1755507937503,29,26.5,1,13.0,106.0,true
1755507937503,31,26.3,1,37.0,299.0,true
1755507937503,32,29.2,1,18.0,8.0,true
1755507937503,13,33.8,3,75.0,271.0,true
1755507937503,24,26.5,3,25.0,219.0,true
1755507937503,8,37.1,3,16.0,102.0,true
1755507937503,16,27.0,5,37.0,345.0,true
1755507937503,9,28.8,5,46.0,323.0,true
1755507937503,7,24.7,5,46.0,164.0,true
1755507937503,6,20.5,5,40.0,340.0,true
1755507937503,4,37.8,5,28.0,85.0,true
1755507937503,3,33.9,5,80.0,26.0,true
1755507937503,2,26.9,5,60.0,291.0,true
1755507937503,1,39.5,5,45.0,81.0,false
1755507937503,194,31.5,4,39.0,77.0,true
1755507937503,195,31.1,4,44.0,147.0,true
1755507937503,128,36.0,2,0.0,0.0,false
1755507937503,129,37.4,2,0.0,0.0,false
1755507937503,12,26.4,6,33.0,284.0,true
1755507937503,21,24.2,6,37.0,50.0,true
1755507937503,23,37.1,6,73.0,146.0,true
1755507937503,26,38.8,6,19.0,156.0,true
1755507937503,29,20.4,6,12.0,53.0,true
1755507937503,33,24.4,6,52.0,205.0,true
1755507938501,10,33.2,1,67.0,18.0,true
1755507938501,18,34.1,1,23.0,158.0,true
1755507938501,23,34.9,1,52.0,122.0,true
1755507938501,26,22.9,1,59.0,212.0,true
1755507938501,28,25.5,1,32.0,336.0,true
1755507938501,29,26.5,1,13.0,106.0,true
1755507938501,31,26.0,1,37.0,299.0,true
1755507938501,32,29.0,1,18.0,8.0,true
1755507938501,13,33.8,3,75.0,271.0,true
1755507938501,24,26.0,3,25.0,219.0,true
1755507938501,8,37.1,3,16.0,102.0,true
1755507938501,16,26.8,5,37.0,345.0,true
1755507938501,9,29.0,5,46.0,323.0,true
1755507938501,7,24.4,5,46.0,164.0,true
1755507938501,6,20.5,5,40.0,340.0,true
1755507938501,4,37.9,5,28.0,85.0,true
1755507938501,3,33.5,5,80.0,26.0,true
1755507938501,2,26.9,5,60.0,291.0,true
1755507938501,1,39.6,5,45.0,81.0,false
1755507938501,194,30.9,4,39.0,77.0,true
1755507938501,195,31.5,4,44.0,147.0,true
1755507938501,128,35.6,2,0.0,0.0,false
1755507938501,129,37.8,2,0.0,0.0,false
1755507938501,12,26.8,6,33.0,284.0,true
1755507938501,21,24.6,6,37.0,50.0,true
1755507938501,23,36.8,6,73.0,146.0,true
1755507938501,26,38.6,6,19.0,156.0,true
1755507938501,29,21.5,6,12.0,53.0,true
1755507938501,33,22.2,6,52.0,205.0,true
1755507939498,10,33.5,1,67.0,18.0,true
1755507939498,16,20.8,1,21.0,209.0,true
1755507939498,18,34.2,1,23.0,158.0,true
1755507939498,23,34.6,1,52.0,122.0,true
1755507939498,26,22.0,1,59.0,212.0,true
1755507939498,28,24.2,1,32.0,336.0,true
1755507939498,29,26.5,1,13.0,106.0,true
1755507939498,31,27.2,1,37.0,299.0,true
1755507939498,32,29.6,1,18.0,8.0,true
1755507939498,13,34.3,3,75.0,271.0,true
1755507939498,24,26.4,3,25.0,219.0,true
1755507939498,8,37.6,3,16.0,102.0,true
1755507939498,16,27.7,5,37.0,345.0,true
1755507939498,9,29.3,5,46.0,323.0,true
1755507939498,7,24.8,5,46.0,164.0,true
1755507939498,6,20.5,5,40.0,340.0,true
1755507939498,4,38.1,5,28.0,85.0,true
1755507939498,3,33.9,5,80.0,26.0,true
1755507939498,2,26.2,5,60.0,291.0,true
1755507939498,1,39.5,5,45.0,81.0,false
1755507939498,194,31.0,4,39.0,77.0,true
1755507939498,195,31.5,4,44.0,147.0,true
1755507939498,128,35.4,2,0.0,0.0,false
1755507939498,129,37.3,2,0.0,0.0,false
1755507939498,12,27.5,6,33.0,284.0,true
1755507939498,21,23.0,6,37.0,50.0,true
1755507939498,23,37.0,6,73.0,146.0,true
1755507939498,26,38.6,6,19.0,156.0,true
1755507939498,29,22.2,6,12.0,53.0,true
1755507939498,33,24.9,6,52.0,205.0,true
1755507940498,10,33.0,1,67.0,18.0,true
1755507940498,16,21.5,1,21.0,209.0,true
1755507940498,18,34.2,1,23.0,158.0,true
1755507940498,23,34.5,1,52.0,122.0,true
1755507940498,26,24.2,1,59.0,212.0,true
1755507940498,28,23.8,1,32.0,336.0,true
1755507940498,29,27.1,1,13.0,106.0,true
1755507940498,31,26.1,1,37.0,299.0,true
1755507940498,32,29.4,1,18.0,8.0,true
1755507940498,13,34.0,3,75.0,271.0,true
1755507940498,24,26.8,3,25.0,219.0,true
1755507940498,8,37.5,3,16.0,102.0,true
1755507940498,16,27.7,5,37.0,345.0,true
1755507940498,9,29.2,5,46.0,323.0,true
1755507940498,7,25.3,5,46.0,164.0,true
1755507940498,6,20.1,5,40.0,340.0,true
1755507940498,4,37.9,5,28.0,85.0,true
1755507940498,3,34.0,5,80.0,26.0,true
1755507940498,2,26.2,5,60.0,291.0,true
1755507940498,1,39.5,5,45.0,81.0,false
1755507940498,194,31.2,4,39.0,77.0,true
1755507940498,195,30.9,4,44.0,147.0,true
1755507940498,128,36.1,2,0.0,0.0,false
1755507940498,129,37.5,2,0.0,0.0,false
1755507940498,12,27.0,6,33.0,284.0,true
1755507940498,21,23.9,6,37.0,50.0,true
1755507940498,23,37.1,6,73.0,146.0,true
1755507940498,26,38.8,6,19.0,156.0,true
1755507940498,29,22.4,6,12.0,53.0,true
1755507940498,33,24.9,6,52.0,205.0,true
1755507941502,10,33.4,1,67.0,18.0,true
1755507941502,16,21.5,1,21.0,209.0,true
1755507941502,18,34.2,1,23.0,158.0,true
1755507941502,23,34.8,1,52.0,122.0,true
1755507941502,26,23.2,1,59.0,212.0,true
1755507941502,28,24.4,1,32.0,336.0,true
1755507941502,29,27.2,1,13.0,106.0,true
1755507941502,31,25.6,1,37.0,299.0,true
1755507941502,32,29.0,1,18.0,8.0,true
1755507941502,13,34.0,3,75.0,271.0,true
1755507941502,24,26.0,3,25.0,219.0,true
1755507941502,8,37.2,3,16.0,102.0,true
1755507941502,16,27.9,5,37.0,345.0,true
1755507941502,9,30.0,5,46.0,323.0,true
1755507941502,7,23.8,5,46.0,164.0,true
1755507941502,6,20.1,5,40.0,340.0,true
1755507941502,4,38.0,5,28.0,85.0,true
1755507941502,3,33.2,5,80.0,26.0,true
1755507941502,2,26.2,5,60.0,291.0,true
1755507941502,1,39.5,5,45.0,81.0,false
1755507941502,194,31.1,4,39.0,77.0,true
1755507941502,195,30.6,4,44.0,147.0,true
1755507941502,128,35.8,2,0.0,0.0,false
1755507941502,129,37.6,2,0.0,0.0,false
1755507941502,12,26.4,6,33.0,284.0,true
1755507941502,21,23.9,6,37.0,50.0,true
1755507941502,23,36.8,6,73.0,146.0,true
1755507941502,26,38.9,6,19.0,156.0,true
1755507941502,29,23.0,6,12.0,53.0,true
1755507941502,33,22.8,6,52.0,205.0,true
1755507942505,10,34.0,1,67.0,18.0,true
1755507942505,16,20.3,1,21.0,209.0,true
1755507942505,18,34.2,1,23.0,158.0,true
1755507942505,23,34.5,1,52.0,122.0,true
1755507942505,26,23.0,1,59.0,212.0,true
1755507942505,28,24.2,1,32.0,336.0,true
1755507942505,29,25.9,1,13.0,106.0,true
1755507942505,31,25.2,1,37.0,299.0,true
1755507942505,32,29.0,1,18.0,8.0,true
1755507942505,13,33.7,3,75.0,271.0,true
1755507942505,24,25.7,3,25.0,219.0,true
1755507942505,8,37.1,3,16.0,102.0,true
1755507942505,16,26.8,5,37.0,345.0,true
1755507942505,9,28.9,5,46.0,323.0,true
1755507942505,7,24.8,5,46.0,164.0,true
1755507942505,6,20.1,5,40.0,340.0,true
1755507942505,4,37.7,5,28.0,85.0,true
1755507942505,3,33.3,5,80.0,26.0,true
1755507942505,2,25.8,5,60.0,291.0,true
1755507942505,1,39.5,5,45.0,81.0,false
1755507942505,194,30.4,4,39.0,77.0,true
1755507942505,195,31.6,4,44.0,147.0,true
1755507942505,128,35.8,2,0.0,0.0,false
1755507942505,129,37.4,2,0.0,0.0,false
1755507942505,12,27.5,6,33.0,284.0,true
1755507942505,21,25.3,6,37.0,50.0,true
1755507942505,23,36.8,6,73.0,146.0,true
1755507942505,26,38.8,6,19.0,156.0,true
1755507942505,29,23.0,6,12.0,53.0,true
1755507942505,31,20.4,6,29.0,206.0,true
1755507942505,33,24.3,6,52.0,205.0,true
1755507943506,10,33.5,1,67.0,18.0,true
1755507943506,16,20.3,1,21.0,209.0,true
1755507943506,18,34.1,1,23.0,158.0,true
1755507943506,23,35.1,1,52.0,122.0,true
1755507943506,26,24.4,1,59.0,212.0,true
1755507943506,28,23.8,1,32.0,336.0,true
1755507943506,29,25.3,1,13.0,106.0,true
1755507943506,31,24.6,1,37.0,299.0,true
1755507943506,32,28.1,1,18.0,8.0,true
1755507943506,13,33.9,3,75.0,271.0,true
1755507943506,24,26.5,3,25.0,219.0,true
1755507943506,8,37.3,3,16.0,102.0,true
1755507943506,16,27.2,5,37.0,345.0,true
1755507943506,9,28.8,5,46.0,323.0,true
1755507943506,7,25.2,5,46.0,164.0,true
1755507943506,4,37.9,5,28.0,85.0,true
1755507943506,3,33.6,5,80.0,26.0,true
1755507943506,2,25.8,5,60.0,291.0,true
1755507943506,1,39.7,5,45.0,81.0,false
1755507943506,194,31.1,4,39.0,77.0,true
1755507943506,195,31.2,4,44.0,147.0,true
1755507943506,128,35.9,2,0.0,0.0,false
1755507943506,129,37.2,2,0.0,0.0,false
1755507943506,12,27.3,6,33.0,284.0,true
1755507943506,21,25.0,6,37.0,50.0,true
1755507943506,23,37.0,6,73.0,146.0,true
1755507943506,26,39.1,6,19.0,156.0,true
1755507943506,29,21.6,6,12.0,53.0,true
1755507943506,31,20.4,6,29.0,206.0,true
1755507943506,33,22.0,6,52.0,205.0,true
1755507944497,10,33.3,1,67.0,18.0,true
1755507944497,16,20.8,1,21.0,209.0,true
1755507944497,18,34.2,1,23.0,158.0,true
1755507944497,23,34.7,1,52.0,122.0,true
1755507944497,26,24.5,1,59.0,212.0,true
1755507944497,28,23.9,1,32.0,336.0,true
1755507944497,29,25.7,1,13.0,106.0,true
1755507944497,31,23.9,1,37.0,299.0,true
1755507944497,32,28.3,1,18.0,8.0,true
1755507944497,13,33.9,3,75.0,271.0,true
1755507944497,24,26.4,3,25.0,219.0,true
1755507944497,8,37.3,3,16.0,102.0,true
1755507944497,16,27.9,5,37.0,345.0,true
1755507944497,9,28.7,5,46.0,323.0,true
1755507944497,7,24.4,5,46.0,164.0,true
1755507944497,4,37.8,5,28.0,85.0,true
1755507944497,3,32.9,5,80.0,26.0,true
1755507944497,2,25.8,5,60.0,291.0,true
1755507944497,1,39.5,5,45.0,81.0,false
1755507944497,194,31.2,4,39.0,77.0,true
1755507944497,195,31.1,4,44.0,147.0,true
1755507944497,128,35.9,2,0.0,0.0,false
1755507944497,129,37.4,2,0.0,0.0,false
1755507944497,12,28.2,6,33.0,284.0,true
1755507944497,21,24.9,6,37.0,50.0,true
1755507944497,23,37.2,6,73.0,146.0,true
1755507944497,26,38.6,6,19.0,156.0,true
1755507944497,29,21.6,6,12.0,53.0,true
1755507944497,31,20.4,6,29.0,206.0,true
1755507944497,33,25.7,6,52.0,205.0,true
1755507945498,10,33.4,1,67.0,18.0,true
1755507945498,16,24.1,1,21.0,209.0,true
1755507945498,18,34.1,1,23.0,158.0,true
1755507945498,23,34.7,1,52.0,122.0,true
1755507945498,26,22.0,1,59.0,212.0,true
1755507945498,28,25.7,1,32.0,336.0,true
1755507945498,29,24.3,1,13.0,106.0,true
1755507945498,31,24.6,1,37.0,299.0,true
1755507945498,32,27.6,1,18.0,8.0,true
1755507945498,13,34.1,3,75.0,271.0,true
1755507945498,24,26.2,3,25.0,219.0,true
1755507945498,8,37.2,3,16.0,102.0,true
1755507945498,16,27.8,5,37.0,345.0,true
1755507945498,9,28.5,5,46.0,323.0,true
1755507945498,7,24.2,5,46.0,164.0,true
1755507945498,4,37.9,5,28.0,85.0,true
1755507945498,3,32.8,5,80.0,26.0,true
1755507945498,2,26.5,5,60.0,291.0,true
1755507945498,1,39.7,5,45.0,81.0,false
1755507945498,194,30.8,4,39.0,77.0,true
1755507945498,195,30.4,4,44.0,147.0,true
1755507945498,128,36.0,2,0.0,0.0,false
1755507945498,129,37.6,2,0.0,0.0,false
1755507945498,12,26.9,6,33.0,284.0,true
1755507945498,21,26.5,6,37.0,50.0,true
1755507945498,23,37.1,6,73.0,146.0,true
1755507945498,26,38.7,6,19.0,156.0,true
1755507945498,29,20.7,6,12.0,53.0,true
1755507945498,31,20.4,6,29.0,206.0,true
1755507945498,33,24.7,6,52.0,205.0,true
1755507946534,10,33.9,1,67.0,18.0,true
1755507946534,16,21.7,1,21.0,209.0,true
1755507946534,18,34.5,1,23.0,158.0,true
1755507946534,23,34.8,1,52.0,122.0,true
1755507946534,26,24.2,1,59.0,212.0,true
1755507946534,28,24.7,1,32.0,336.0,true
1755507946534,29,24.6,1,13.0,106.0,true
1755507946534,31,22.8,1,37.0,299.0,true
1755507946534,32,26.2,1,18.0,8.0,true
1755507946534,13,34.5,3,75.0,271.0,true
1755507946534,24,26.0,3,25.0,219.0,true
1755507946534,8,36.9,3,16.0,102.0,true
1755507946534,16,28.1,5,37.0,345.0,true
1755507946534,9,28.4,5,46.0,323.0,true
1755507946534,7,25.5,5,46.0,164.0,true
1755507946534,4,37.9,5,28.0,85.0,true
1755507946534,3,33.2,5,80.0,26.0,true
1755507946534,2,26.5,5,60.0,291.0,true
1755507946534,1,39.6,5,45.0,81.0,false
1755507946534,194,31.2,4,39.0,77.0,true
1755507946534,195,30.9,4,44.0,147.0,true
1755507946534,128,36.0,2,0.0,0.0,false
1755507946534,129,37.6,2,0.0,0.0,false
1755507946534,12,28.0,6,33.0,284.0,true
1755507946534,21,27.2,6,37.0,50.0,true
1755507946534,23,36.7,6,73.0,146.0,true
1755507946534,26,38.7,6,19.0,156.0,true
1755507946534,29,22.2,6,12.0,53.0,true
1755507946534,33,23.6,6,52.0,205.0,true
1755507947502,10,33.4,1,67.0,18.0,true
1755507947502,16,21.6,1,21.0,209.0,true
1755507947502,18,34.4,1,23.0,158.0,true
1755507947502,23,34.9,1,52.0,122.0,true
1755507947502,26,23.7,1,59.0,212.0,true
1755507947502,28,25.3,1,32.0,336.0,true
1755507947502,29,24.2,1,13.0,106.0,true
1755507947502,31,22.4,1,37.0,299.0,true
1755507947502,32,26.6,1,18.0,8.0,true
1755507947502,13,34.0,3,75.0,271.0,true
1755507947502,24,25.3,3,25.0,219.0,true
1755507947502,8,36.7,3,16.0,102.0,true
1755507947502,16,27.2,5,37.0,345.0,true
1755507947502,9,28.3,5,46.0,323.0,true
1755507947502,7,23.7,5,46.0,164.0,true
1755507947502,4,37.7,5,28.0,85.0,true
1755507947502,3,33.0,5,80.0,26.0,true
1755507947502,2,26.5,5,60.0,291.0,true
1755507947502,1,39.6,5,45.0,81.0,false
1755507947502,194,31.1,4,39.0,77.0,true
1755507947502,195,30.8,4,44.0,147.0,true
1755507947502,128,35.7,2,0.0,0.0,false
1755507947502,129,37.4,2,0.0,0.0,false
1755507947502,12,27.3,6,33.0,284.0,true
1755507947502,21,26.3,6,37.0,50.0,true
1755507947502,23,36.5,6,73.0,146.0,true
1755507947502,26,38.8,6,19.0,156.0,true
1755507947502,29,22.2,6,12.0,53.0,true
1755507947502,33,23.2,6,52.0,205.0,true
1755507948496,10,33.1,1,67.0,18.0,true
1755507948496,16,21.1,1,21.0,209.0,true
1755507948496,18,34.9,1,23.0,158.0,true
1755507948496,23,34.6,1,52.0,122.0,true
1755507948496,26,24.0,1,59.0,212.0,true
1755507948496,28,24.9,1,32.0,336.0,true
1755507948496,29,25.4,1,13.0,106.0,true
1755507948496,31,22.8,1,37.0,299.0,true
1755507948496,32,25.9,1,18.0,8.0,true
1755507948496,13,34.5,3,75.0,271.0,true
1755507948496,24,25.1,3,25.0,219.0,true
1755507948496,8,36.7,3,16.0,102.0,true
1755507948496,16,25.8,5,37.0,345.0,true
1755507948496,9,29.3,5,46.0,323.0,true
1755507948496,7,24.5,5,46.0,164.0,true
1755507948496,4,38.0,5,28.0,85.0,true
1755507948496,3,32.5,5,80.0,26.0,true
1755507948496,2,26.2,5,60.0,291.0,true
1755507948496,1,39.5,5,45.0,81.0,false
1755507948496,194,30.1,4,39.0,77.0,true
1755507948496,195,31.1,4,44.0,147.0,true
1755507948496,128,35.7,2,0.0,0.0,false
1755507948496,129,37.7,2,0.0,0.0,false
1755507948496,12,27.7,6,33.0,284.0,true
1755507948496,21,26.8,6,37.0,50.0,true
1755507948496,23,37.0,6,73.0,146.0,true
1755507948496,26,38.9,6,19.0,156.0,true
1755507948496,29,22.2,6,12.0,53.0,true
1755507948496,31,20.7,6,29.0,206.0,true
1755507948496,33,23.1,6,52.0,205.0,true
1755507949499,10,32.7,1,67.0,18.0,true
1755507949499,16,21.5,1,21.0,209.0,true
1755507949499,18,34.6,1,23.0,158.0,true
1755507949499,23,35.3,1,52.0,122.0,true
1755507949499,26,24.3,1,59.0,212.0,true
1755507949499,28,25.0,1,32.0,336.0,true
1755507949499,29,24.2,1,13.0,106.0,true
1755507949499,31,23.7,1,37.0,299.0,true
1755507949499,32,26.7,1,18.0,8.0,true
1755507949499,13,34.1,3,75.0,271.0,true
1755507949499,24,25.0,3,25.0,219.0,true
1755507949499,8,36.8,3,16.0,102.0,true
1755507949499,16,27.2,5,37.0,345.0,true
1755507949499,9,30.1,5,46.0,323.0,true
1755507949499,7,23.6,5,46.0,164.0,true
1755507949499,4,37.7,5,28.0,85.0,true
1755507949499,3,33.0,5,80.0,26.0,true
1755507949499,2,26.2,5,60.0,291.0,true
1755507949499,1,39.9,5,45.0,81.0,false
1755507949499,194,30.7,4,39.0,77.0,true
1755507949499,195,31.1,4,44.0,147.0,true
1755507949499,128,35.6,2,0.0,0.0,false
1755507949499,129,37.1,2,0.0,0.0,false
1755507949499,12,27.3,6,33.0,284.0,true
1755507949499,21,27.2,6,37.0,50.0,true
1755507949499,23,36.9,6,73.0,146.0,true
1755507949499,26,38.7,6,19.0,156.0,true
1755507949499,29,20.1,6,12.0,53.0,true
1755507949499,31,20.7,6,29.0,206.0,true
1755507949499,33,23.1,6,52.0,205.0,true
1755507950496,10,33.1,1,67.0,18.0,true
1755507950496,16,22.7,1,21.0,209.0,true
1755507950496,18,34.2,1,23.0,158.0,true
1755507950496,23,34.5,1,52.0,122.0,true
1755507950496,26,22.2,1,59.0,212.0,true
1755507950496,28,25.4,1,32.0,336.0,true
1755507950496,29,25.4,1,13.0,106.0,true
1755507950496,31,23.1,1,37.0,299.0,true
1755507950496,32,25.0,1,18.0,8.0,true
1755507950496,13,34.0,3,75.0,271.0,true
1755507950496,24,24.9,3,25.0,219.0,true
1755507950496,8,36.6,3,16.0,102.0,true
1755507950496,16,27.7,5,37.0,345.0,true
1755507950496,9,28.6,5,46.0,323.0,true
1755507950496,7,24.0,5,46.0,164.0,true
1755507950496,4,37.9,5,28.0,85.0,true
1755507950496,3,33.0,5,80.0,26.0,true
1755507950496,2,26.2,5,60.0,291.0,true
1755507950496,1,39.5,5,45.0,81.0,false
1755507950496,194,30.1,4,39.0,77.0,true
1755507950496,195,31.1,4,44.0,147.0,true
1755507950496,128,35.8,2,0.0,0.0,false
1755507950496,129,37.5,2,0.0,0.0,false
1755507950496,12,27.2,6,33.0,284.0,true
1755507950496,21,26.7,6,37.0,50.0,true
1755507950496,23,36.7,6,73.0,146.0,true
1755507950496,26,38.7,6,19.0,156.0,true
1755507950496,29,20.1,6,12.0,53.0,true
1755507950496,31,21.7,6,29.0,206.0,true
1755507950496,33,22.1,6,52.0,205.0,true
1755507951500,10,32.9,1,67.0,18.0,true
1755507951500,16,22.0,1,21.0,209.0,true
1755507951500,18,34.3,1,23.0,158.0,true
1755507951500,23,34.8,1,52.0,122.0,true
1755507951500,26,23.2,1,59.0,212.0,true
1755507951500,28,25.3,1,32.0,336.0,true
1755507951500,29,25.4,1,13.0,106.0,true
1755507951500,31,22.7,1,37.0,299.0,true
1755507951500,32,25.6,1,18.0,8.0,true
1755507951500,13,34.0,3,75.0,271.0,true
1755507951500,24,23.5,3,25.0,219.0,true
1755507951500,8,36.3,3,16.0,102.0,true
1755507951500,16,26.2,5,37.0,345.0,true
1755507951500,9,28.7,5,46.0,323.0,true
1755507951500,7,24.9,5,46.0,164.0,true
1755507951500,4,37.9,5,28.0,85.0,true
1755507951500,3,32.8,5,80.0,26.0,true
1755507951500,2,26.2,5,60.0,291.0,true
1755507951500,1,39.6,5,45.0,81.0,false
1755507951500,194,30.7,4,39.0,77.0,true
1755507951500,195,31.1,4,44.0,147.0,true
1755507951500,128,35.5,2,0.0,0.0,false
1755507951500,129,37.7,2,0.0,0.0,false
1755507951500,12,27.2,6,33.0,284.0,true
1755507951500,21,26.9,6,37.0,50.0,true
1755507951500,23,36.4,6,73.0,146.0,true
1755507951500,26,38.6,6,19.0,156.0,true
1755507951500,29,20.1,6,12.0,53.0,true
1755507951500,31,22.2,6,29.0,206.0,true
1755507951500,33,23.3,6,52.0,205.0,true
1755507952534,10,33.8,1,67.0,18.0,true
1755507952534,16,22.0,1,21.0,209.0,true
1755507952534,18,33.9,1,23.0,158.0,true
1755507952534,23,35.2,1,52.0,122.0,true
1755507952534,26,22.8,1,59.0,212.0,true
1755507952534,28,26.7,1,32.0,336.0,true
1755507952534,29,25.2,1,13.0,106.0,true
1755507952534,31,23.3,1,37.0,299.0,true
1755507952534,32,23.8,1,18.0,8.0,true
1755507952534,13,34.4,3,75.0,271.0,true
1755507952534,24,24.7,3,25.0,219.0,true
1755507952534,8,36.4,3,16.0,102.0,true
1755507952534,16,26.5,5,37.0,345.0,true
1755507952534,9,28.8,5,46.0,323.0,true
1755507952534,7,25.3,5,46.0,164.0,true
1755507952534,6,21.3,5,40.0,340.0,true
1755507952534,4,38.0,5,28.0,85.0,true
1755507952534,3,32.7,5,80.0,26.0,true
1755507952534,2,26.2,5,60.0,291.0,true
1755507952534,1,39.5,5,45.0,81.0,false
1755507952534,194,31.4,4,39.0,77.0,true
1755507952534,195,31.5,4,44.0,147.0,true
1755507952534,128,35.9,2,0.0,0.0,false
1755507952534,129,37.6,2,0.0,0.0,false
1755507952534,12,26.7,6,33.0,284.0,true
1755507952534,21,27.6,6,37.0,50.0,true
1755507952534,23,36.7,6,73.0,146.0,true
1755507952534,26,39.0,6,19.0,156.0,true
1755507952534,31,22.2,6,29.0,206.0,true
1755507952534,33,23.3,6,52.0,205.0,true
1755507953498,10,32.8,1,67.0,18.0,true
1755507953498,16,20.0,1,21.0,209.0,true
1755507953498,18,34.8,1,23.0,158.0,true
1755507953498,23,34.7,1,52.0,122.0,true
1755507953498,26,22.2,1,59.0,212.0,true
1755507953498,28,25.9,1,32.0,336.0,true
1755507953498,29,24.0,1,13.0,106.0,true
1755507953498,31,22.2,1,37.0,299.0,true
1755507953498,32,24.6,1,18.0,8.0,true
1755507953498,13,34.6,3,75.0,271.0,true
1755507953498,24,23.8,3,25.0,219.0,true
1755507953498,8,36.9,3,16.0,102.0,true
1755507953498,16,26.4,5,37.0,345.0,true
1755507953498,9,28.4,5,46.0,323.0,true
1755507953498,7,23.7,5,46.0,164.0,true
1755507953498,6,21.3,5,40.0,340.0,true
1755507953498,4,38.1,5,28.0,85.0,true
1755507953498,3,33.3,5,80.0,26.0,true
1755507953498,2,26.2,5,60.0,291.0,true
1755507953498,1,39.6,5,45.0,81.0,false
1755507953498,194,30.7,4,39.0,77.0,true
1755507953498,195,31.4,4,44.0,147.0,true
1755507953498,128,35.2,2,0.0,0.0,false
1755507953498,129,37.7,2,0.0,0.0,false
1755507953498,12,28.2,6,33.0,284.0,true
1755507953498,21,27.9,6,37.0,50.0,true
1755507953498,23,36.4,6,73.0,146.0,true
1755507953498,26,38.6,6,19.0,156.0,true
1755507953498,31,21.0,6,29.0,206.0,true
1755507953498,33,22.0,6,52.0,205.0,true
1755507954502,10,33.8,1,67.0,18.0,true
